File_name , Apex_predicted,Total_frame,Emotion
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0297,15,25,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0127,5,15,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0075,19,28,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0252,12,30,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0140,16,25,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0329,12,25,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0112,27,32,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0176,17,33,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0335,23,39,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0263,8,18,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0122,7,25,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0174,10,12,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Happy/0344,11,13,0
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0047,23,45,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0065,17,26,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0028,14,19,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0061,23,39,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0059,5,32,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0025,22,24,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0040,19,24,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0058,6,24,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0032,14,33,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0035,4,10,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0017,9,44,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0030,16,19,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0027,16,30,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0057,10,31,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0042,5,23,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0018,9,25,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0049,2,42,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0039,8,24,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0063,16,32,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0051,15,27,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0067,28,31,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0031,11,42,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0062,15,27,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0022,19,42,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0050,19,35,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0053,16,36,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0052,13,27,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0016,31,35,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0034,22,35,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Sad/0054,19,24,1
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0135,4,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0138,7,14,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0065,10,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0095,10,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0061,20,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0059,13,31,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0098,17,38,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0180,13,15,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0102,15,24,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0188,7,13,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0171,6,30,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0058,8,43,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0202,16,32,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0078,19,28,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0159,6,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0154,3,8,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0161,4,13,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0085,16,30,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0168,11,34,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0041,1,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0192,8,15,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0141,5,32,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0057,16,27,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0128,11,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0130,18,24,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0147,4,13,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0191,9,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0137,5,20,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0070,18,23,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0077,2,19,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0071,2,21,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0119,6,26,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0142,2,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0087,2,14,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0049,13,19,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0113,6,11,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0126,17,19,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0193,1,38,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0134,1,30,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0100,15,28,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0092,23,35,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0091,11,27,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0074,4,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0181,8,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0124,22,24,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0156,1,19,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0195,9,44,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0063,15,27,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0136,1,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0111,14,17,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0149,14,20,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0066,3,15,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0170,21,32,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0186,19,34,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0173,32,34,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0190,5,29,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0062,22,36,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0086,2,15,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0144,23,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0050,22,34,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0089,3,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0044,15,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0053,8,14,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0172,10,45,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0120,11,13,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0075,5,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0140,13,20,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0187,22,35,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0117,18,24,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0155,8,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0054,4,9,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0112,23,29,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0080,13,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0069,11,21,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0122,3,14,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0015,15,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0028,12,39,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0021,35,39,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0025,18,34,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0041,28,31,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0017,21,30,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0030,22,27,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0014,29,39,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0042,29,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0039,8,23,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0013,8,18,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0020,7,16,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0012,15,17,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0031,10,27,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0037,29,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0036,14,31,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0043,11,16,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0023,24,31,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0022,9,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0019,24,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0052,14,26,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0016,24,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0034,28,34,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0045,33,38,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0021,7,26,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0040,21,25,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0032,1,12,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0048,2,40,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0017,4,18,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0057,5,21,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0014,35,37,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0056,12,20,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0026,10,31,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0042,5,21,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0049,28,36,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0039,2,18,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0013,15,18,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0020,20,31,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0051,13,28,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0031,3,18,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0037,10,39,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0060,17,26,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0036,17,25,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0038,7,35,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0033,28,42,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0050,23,25,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0044,14,23,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0053,7,21,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0019,8,25,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0052,10,31,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0016,11,22,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0034,2,29,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0054,15,23,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0015,17,24,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0009,5,36,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0028,8,33,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0021,29,33,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0011,3,24,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0032,15,47,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0029,45,47,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0035,3,25,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0017,6,32,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0030,25,31,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0027,10,34,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0026,3,26,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0018,5,23,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0010,18,37,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0012,29,33,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0031,28,43,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0037,11,16,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0036,36,42,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0022,36,47,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0019,22,29,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0016,5,36,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0015,37,41,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0024,12,21,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0021,27,46,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0025,5,25,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0011,15,27,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0032,14,33,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0008,37,41,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0030,5,32,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0014,45,47,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0020,16,21,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0022,9,20,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0019,19,45,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0016,22,33,6
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0564,2,37,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0267,6,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0379,26,43,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0491,4,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0316,2,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0378,22,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0673,17,36,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0368,13,47,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0411,14,38,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0699,15,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0355,18,32,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0317,8,27,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0338,16,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0164,7,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0493,10,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0488,6,37,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0269,12,31,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0682,8,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0197,11,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0392,6,34,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0671,14,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0218,13,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0551,23,32,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0628,19,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0395,6,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0553,14,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0583,4,13,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0178,22,31,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0336,26,32,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0244,9,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0241,10,18,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0330,8,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0592,5,32,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0579,8,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0614,28,43,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0509,3,12,0
