File_name , Apex_predicted,Total_frame,Emotion
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0017,8,30,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0026,13,31,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0020,6,21,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0003,14,24,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0012,1,12,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0037,1,30,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0023,26,39,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0033,22,25,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Neutral/0022,6,29,2
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0009,17,24,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0005,26,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0008,25,31,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0006,15,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0001,9,16,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Angry/0007,25,33,3
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0005,37,43,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0006,13,19,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0000,35,41,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0010,12,18,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0002,24,26,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0003,6,19,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0012,8,26,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Surprise/0004,9,19,4
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0001,22,37,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0000,25,29,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0002,12,24,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0007,12,34,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Disgust/0004,22,44,5
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0006,23,32,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0003,8,39,6
/home/drink36/Desktop/Dataset/39K/Face/Action/Fear/0004,2,36,6
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0015,21,39,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0090,17,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0135,12,21,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0106,12,47,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0138,6,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0065,11,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0024,9,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0059,24,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0005,9,29,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0118,8,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0098,8,37,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0093,6,32,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0102,7,14,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0021,8,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0132,3,26,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0139,6,19,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0040,11,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0058,6,29,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0011,10,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0088,6,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0032,16,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0029,5,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0048,25,30,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0008,25,33,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0123,12,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0035,10,18,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0017,15,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0030,7,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0055,8,37,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0027,34,43,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0128,4,13,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0076,1,16,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0070,7,45,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0001,4,26,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0056,3,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0026,23,34,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0110,19,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0077,9,33,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0071,19,37,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0119,33,40,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0115,11,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0087,12,23,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0101,12,37,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0049,15,29,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0010,8,34,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0113,6,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0096,8,23,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0125,17,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0114,16,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0126,21,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0100,8,13,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0002,1,31,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0013,18,30,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0116,2,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0092,16,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0091,14,19,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0124,4,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0020,11,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0007,4,16,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0063,20,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0107,26,34,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0073,9,14,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0003,20,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0129,1,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0133,5,30,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0051,14,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0079,14,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0067,1,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0031,4,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0109,9,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0108,18,38,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0066,10,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0072,6,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0068,22,34,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0104,20,33,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0036,13,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0043,15,19,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0086,15,18,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0023,10,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0084,29,31,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0022,2,28,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0082,22,29,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0046,3,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0089,14,29,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0044,12,19,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0053,17,20,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0120,18,31,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0075,14,24,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0052,2,12,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0064,8,18,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0140,7,17,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0016,9,30,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0131,6,18,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0117,5,35,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0112,8,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0083,6,25,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0080,11,29,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0004,5,30,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Happy/0122,24,32,0
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0015,26,46,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0047,29,34,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0009,31,35,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0024,1,24,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0028,34,40,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0005,6,18,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0021,27,33,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0025,4,29,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0011,19,43,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0032,23,27,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0029,31,37,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0048,6,32,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0008,9,20,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0035,3,20,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0041,9,12,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0027,8,12,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0014,13,17,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0001,23,30,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0026,31,47,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0042,21,37,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0000,18,45,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0049,11,16,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0010,16,26,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0039,4,34,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0002,7,20,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0013,1,32,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0020,28,44,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0007,22,32,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0051,18,30,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0012,29,47,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0031,15,30,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0037,10,15,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0036,13,23,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0043,11,31,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0023,6,20,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0022,17,25,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0046,20,30,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0050,19,47,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0044,3,12,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0016,1,20,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0034,13,17,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0045,2,18,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Sad/0004,11,37,1
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0015,18,23,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0090,23,35,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0009,20,28,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0106,11,28,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0065,1,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0024,10,14,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0028,6,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0059,7,13,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0102,8,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0021,24,35,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0025,6,20,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0040,19,23,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0058,9,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0078,9,30,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0029,8,18,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0048,15,18,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0085,2,19,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0035,13,23,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0030,11,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0055,14,29,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0027,5,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0057,5,39,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0076,15,43,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0070,7,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0097,9,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0056,9,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0026,12,28,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0110,21,35,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0077,8,15,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0042,11,18,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0018,6,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0099,17,30,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0071,7,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0000,6,13,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0115,2,24,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0087,34,38,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0010,8,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0113,6,13,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0096,18,23,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0039,8,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0114,2,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0100,6,19,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0013,1,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0116,7,14,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0092,2,23,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0091,20,35,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0074,3,14,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0020,12,28,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0007,15,26,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0063,2,34,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0107,12,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0003,6,39,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0079,18,31,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0067,9,19,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0012,8,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0031,3,15,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0037,3,13,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0109,10,25,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0108,8,18,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0066,6,34,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0072,13,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0062,1,24,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0104,26,34,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0036,7,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0043,5,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0105,14,20,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0086,2,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0023,20,25,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0033,8,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0022,3,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0082,8,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0046,7,13,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0089,1,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0044,23,31,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0081,11,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0019,18,24,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0052,8,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0064,3,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0016,1,17,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0117,4,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0034,8,20,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0045,31,39,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0112,21,33,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0083,10,13,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0080,5,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0004,4,12,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Neutral/0069,11,18,2
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0015,13,17,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0047,7,46,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0009,3,28,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0106,17,34,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0138,9,27,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0065,26,45,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0095,13,29,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0059,13,21,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0098,12,17,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0093,13,27,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0102,15,20,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0021,11,25,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0132,9,34,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0139,16,20,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0040,5,34,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0058,2,16,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0011,19,36,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0078,4,36,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0088,3,29,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0032,36,46,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0048,4,18,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0123,5,42,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0041,1,12,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0017,3,23,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0030,14,34,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0128,14,16,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0130,20,26,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0076,19,47,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0137,11,47,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0094,22,24,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0145,9,25,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0026,22,46,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0110,22,29,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0077,2,27,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0042,23,38,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0018,28,34,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0099,15,33,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0071,12,16,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0142,8,38,3
/home/drink36/Desktop/Dataset/39K/Face/Argue/Angry/0087,1,32,3
